Respondent_ID,SAMPLE,AB,Q6Rand,SYSTEM:IP Address,T1.,S1.,S2.,S3.,S3.REGION,GENDER/REGION,S4.,S5.,S6.,S7.,S8.,S5-S6.,S9_1,S9_2,S9_3,S9_4,S9_5,S9_6,S9_7,S9_10,S10.,S11.,S12_1,S12_2,S12_3,S12_4,S12_5,S12_6,S12_7,S12_8,S12_9,S12_10,S12_11,S12_12,S12_13,S13_1,S13_2,S13_3,S13_4,S13_5,S13_6,S13_7,S13_8,S13_9,S13_10,S13_11,S13_12,S13_13,S13_14,S13_15,S14.,S15.:0-4,S15.:5-7,S15.:8-10,S15.:11-13,S15.:14-18,S15.:None,S16.:0-4,S16.:5-7,S16.:8-10,S16.:11-13,S16.:14-18,S16.:None,Q1.,Q2_1,Q2_2,Q2_3,Q2_4,FAN,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q4_1,Q4_2,Q4_3,Q4_4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q7.,Q8.,Q9.,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q10_12
4583,1,1,2,150.148.14.155,1,2,1,21,3,6,53,1,2,5,1,1,,,,,,,,8,5,7,1,,3,,,6,,,,,11,12,,1,,,,,6,,,,,,,,14,,2,,,,,,,,,,,,,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,3,,,,,,,,8,,,11,,,,,,,,,,,6,,8,,10,11,12,,14,,,3,3,7,3,2,3,3,2,2,3,4,3,1,2,3
4584,2,1,3,128.110.84.192,1,2,1,45,4,8,20,1,2,4,2,1,,,,,,,,8,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,2,4,1,4,2,1,1,6,3,2,2,2,2,5,5,5,1,1,1,1,,2,,4,,6,,8,9,10,11,12,,14,,,,,,4,,6,,8,,10,11,12,,14,,,3,1,7,6,2,1,3,1,2,2,2,6,2,6,6
4586,1,2,3,70.185.161.114,1,2,1,11,3,6,46,1,2,5,1,1,,,,,,,,8,5,2,1,2,3,4,5,,7,,,10,11,,,,,3,,,,7,,,,,12,13,14,,1,,,,,,6,,,,4,,,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,1,,,,4,,,,,,,,,13,14,,,,2,3,,,6,7,8,9,,,12,,14,,,3,1,7,3,1,1,2,2,1,1,1,1,2,1,1
4588,2,2,1,69.142.60.232,1,1,1,31,1,1,58,1,2,5,7,1,,,,,,,7,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,2,3,2,2,2,2,2,3,3,2,4,3,4,4,3,6,3,2,3,3,,,,4,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,2,2,7,4,2,3,5,3,3,2,2,2,2,2,4
4592,2,2,3,96.58.74.247,1,1,1,10,3,5,62,1,2,5,7,1,,,,,,,,8,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,2,2,1,1,1,1,1,1,1,1,1,4,1,5,6,1,1,1,2,1,2,3,,5,6,7,8,9,10,11,12,,14,,,,,,4,,,,,,,,,,,,,1,1,10,1,1,1,2,1,1,1,1,1,1,1,2
4594,2,1,1,45.26.8.95,1,2,1,11,3,6,49,1,2,5,2,1,,,,,,,,8,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,1,1,1,2,1,2,1,2,3,3,2,2,3,2,5,2,3,3,3,3,,,,4,,,,,,10,,,,14,,,,,,4,,,,,,,,,,14,,,1,3,7,3,4,4,3,2,3,2,4,2,2,2,2
4600,2,1,1,192.34.40.26,1,2,1,5,4,8,36,1,2,6,1,1,,,,,,,,8,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,2,2,3,2,2,2,2,4,2,3,2,2,2,3,6,3,2,1,3,3,,,,4,,,,8,,10,,,,14,,,,,,4,,,,8,,10,,12,,14,,,2,2,7,3,2,2,3,2,2,2,3,1,1,2,3
4602,2,1,2,99.0.113.228,1,1,1,34,3,5,55,1,2,6,1,1,,,,,,,,8,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,3,4,3,1,2,1,1,3,2,2,1,6,6,3,5,5,1,1,3,3,,,,4,,,,,,,,,,,,,,2,,,,6,7,8,9,10,11,,,14,,,2,2,2,5,1,2,5,3,3,1,2,2,5,4,1
4609,1,1,1,108.254.225.140,1,2,1,25,3,6,46,1,2,5,1,1,,,,,,,,8,5,3,1,2,,,,,7,8,9,10,,,,,2,,,,,,,,,,12,,14,,2,,,,,,,,,,,,,2,1,2,1,1,1,1,2,2,2,2,2,6,2,3,1,3,2,1,3,1,,,,4,,6,,8,,,,,,,15,,,,,,,,,,,,,,,14,,,2,3,7,2,3,4,4,1,4,3,3,2,2,3,4
4613,2,1,3,107.207.83.68,1,2,1,17,2,4,45,1,2,4,1,1,,,,,,,7,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,,6,2,1,4,1,1,1,1,1,6,2,2,6,6,1,6,2,5,1,3,3,1,,,,4,,,,,,,11,,,14,,,,,,4,,,,8,,,11,,,14,,,3,1,7,5,1,1,5,1,2,6,2,5,1,6,2
4626,2,2,1,172.58.23.173,1,2,1,3,4,8,60,1,2,4,1,1,,,,,,,,8,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,3,2,2,1,2,3,1,2,3,3,2,3,2,2,3,2,2,1,2,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2,2,3,4,4,5,4,3,6,4,4,2,1,2,5
4627,2,2,1,184.177.84.69,1,2,1,17,2,4,32,1,2,4,1,1,,,,,,,7,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,,,,,3,,,,1,1,2,1,1,1,2,1,2,3,2,2,2,3,1,3,1,2,1,1,1,,,,4,,,,,,,,,,,,,,,,,,,,,9,,,12,,14,,,2,2,4,4,3,3,5,3,3,3,3,4,5,4,2
4630,2,1,3,184.5.234.250,1,1,1,47,3,5,43,1,2,6,4,1,,,,,,,,8,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,1,1,1,1,1,2,2,3,4,2,2,3,3,4,4,4,2,2,2,2,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,13,,,,2,1,9,5,4,4,4,3,5,5,3,4,2,4,5
4632,2,1,3,75.165.114.165,1,2,1,48,4,8,62,1,2,4,7,1,,,,,,,,8,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,2,3,1,1,2,1,1,3,2,2,2,6,3,3,6,6,1,1,3,3,,,,4,,,,8,,10,,,,14,,,,,,4,,,,,,,,,,,,,1,1,8,5,3,4,3,1,2,2,2,3,2,2,4
4633,1,1,1,199.83.40.32,1,2,1,21,3,6,60,1,2,6,1,1,,,,,,,,8,4,7,,,3,,,6,7,,,,,,,1,,3,,,,,,,,,12,,,,2,,,,,,,,,,,,,2,1,1,1,1,1,2,1,2,2,2,2,2,6,3,6,2,1,1,1,3,,,,4,,,,,,,,,,14,,,,,,4,,,,,,10,,,,14,,,1,3,8,3,3,4,3,3,3,3,4,3,3,3,3
4636,2,2,1,65.126.152.254,1,2,1,5,4,8,38,1,2,5,1,1,,,,,,6,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,2,3,1,1,2,2,2,3,2,2,2,2,2,3,6,6,1,1,1,1,1,2,3,4,,,,,,10,,12,,14,,,,,,,,,,,,,,,,,,16,3,3,6,1,3,5,1,1,1,1,5,1,1,1,4
4637,2,1,3,100.38.203.110,1,1,1,33,1,1,37,1,2,4,1,1,,,,,,,,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,1,1,1,1,1,1,1,2,2,1,1,2,3,3,2,2,2,1,1,2,,,,,5,6,,,,10,,,,14,,,,,,4,,,,,,10,,,,,,,2,2,10,4,2,3,4,2,4,3,3,2,3,4,3
4641,2,1,2,107.77.228.50,1,1,1,5,4,7,45,1,2,5,1,1,,,,,,,,8,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,,,,,,,,6,2,1,1,1,1,1,1,1,4,2,1,1,2,1,4,1,1,1,1,1,1,,,,,,6,,,,,,12,,,15,,,,,,,6,7,8,9,,11,,,,15,,2,3,8,5,5,5,3,2,2,2,5,1,4,1,5
4648,2,1,3,24.250.163.190,1,2,1,10,3,6,40,6,2,4,5,6,,,,,,,,8,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,5,,,,,,,6,2,1,2,2,1,1,1,2,2,1,1,2,2,2,6,6,6,1,1,3,1,,2,,,,,,,9,,11,12,,14,,,,,,4,,,,,,,,,,14,,,1,1,10,1,1,1,1,1,2,1,6,2,2,2,6
4652,2,2,3,107.138.109.123,1,2,1,11,3,6,28,1,2,4,5,1,,,,,,,,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,6,2,2,1,1,3,2,1,1,6,2,2,1,2,4,5,5,5,1,1,1,1,,2,,4,,6,,8,,10,,12,,14,,,,2,,4,,,,8,,10,,12,,,,,3,3,7,6,4,4,3,1,2,1,3,2,3,3,2
4656,2,2,3,72.49.72.153,1,2,1,18,3,6,51,1,2,4,7,1,,,,,,,,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,1,4,1,1,1,1,4,2,1,1,4,4,1,4,2,4,1,3,3,1,1,2,3,,5,6,7,8,9,10,11,12,,14,15,,1,2,3,,5,6,7,8,9,10,11,12,,14,,,1,1,10,1,1,1,3,1,2,2,1,1,1,1,1
4658,1,1,3,70.117.97.123,1,2,1,44,3,6,51,1,2,6,1,1,,,,,,,,8,6,7,,2,3,,,,,,,10,11,,,,2,,,,,,,9,,,,,,,2,,,,,,,,,,,,,2,1,1,2,1,1,1,1,4,4,1,4,4,4,4,4,4,2,1,3,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3,3,5,6,6,6,6,6,6,6,6,6,6,6,6
4664,2,2,1,96.10.185.110,1,2,1,34,3,6,29,1,2,4,2,1,,,,,,,,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,4,1,1,1,1,4,2,1,1,3,1,4,3,5,5,1,1,1,1,1,,,,,6,,,,10,,,,14,,,,2,,,,,,,,,11,12,,,,,1,1,10,2,4,3,1,1,2,3,3,1,1,2,2
4671,2,1,1,96.65.49.165,1,2,2,10,3,6,48,1,2,4,1,1,,,,,,,,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,2,2,2,2,2,1,1,5,2,1,1,2,2,5,5,5,1,1,1,1,,,,4,,,,,,,,,,,,,,2,,,,,7,8,9,10,11,12,,,,,3,3,8,5,2,1,5,3,4,6,2,1,1,5,3
4676,2,2,1,174.209.14.174,1,1,1,43,3,5,40,1,2,5,3,1,,,,,,,,8,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,3,2,1,1,2,2,1,6,3,2,1,1,3,6,6,6,3,3,3,3,,,,4,,,,,,10,,12,,,,,,2,,4,,,,8,,10,,12,,14,,,3,3,4,6,4,6,4,2,4,3,6,6,1,6,6
4678,2,2,2,73.31.139.230,1,1,1,47,3,5,48,1,2,5,5,1,,,,,,,,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,2,3,2,1,2,2,2,5,2,2,2,2,2,2,5,5,1,1,1,1,1,2,,4,,6,,8,,10,,12,,14,,,,2,,4,,6,,8,9,10,,12,,14,,,1,1,8,3,3,4,3,2,3,2,2,2,2,2,4
4686,1,1,3,216.4.8.47,1,2,1,11,3,6,45,1,2,6,1,1,,,,,,,,8,5,7,1,2,,,,6,7,,,,,,,,2,3,4,,,,,,,,,13,14,,2,,,,,,,,,,,,,2,1,4,1,1,1,1,3,2,1,1,3,4,4,3,5,5,1,3,3,3,,,,4,,6,,,,10,11,12,,14,,,,,,,,,,,,,,,,,,16,1,1,10,5,2,1,3,1,2,2,1,1,1,5,6
4695,2,2,2,108.196.229.39,1,1,1,37,3,5,76,1,2,4,7,1,,,,,,,,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,2,4,4,1,2,1,3,1,1,1,4,4,4,2,5,5,1,3,3,3,,,,,,,,8,9,,11,,,,,,,,,,,,,8,,,,12,,,,,1,3,7,3,1,2,4,1,1,2,1,1,1,1,1
4698,2,1,3,71.85.128.23,1,1,1,41,3,5,38,1,2,6,1,1,,,,,,,,8,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,6,1,1,2,2,1,1,1,2,1,2,2,2,3,2,1,2,2,1,1,1,1,1,2,3,,5,6,,,,,,,,,,,,2,3,,,6,,8,,10,,,13,,,,1,1,8,4,6,1,3,6,6,6,6,2,6,6,5
4706,2,1,2,75.150.169.50,1,1,1,31,1,1,27,1,2,5,1,1,,,,,,,,8,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,2,2,2,1,2,2,2,4,2,3,2,1,1,4,2,4,2,1,1,1,,,,4,,,,,,,,,,14,15,,,,,4,5,,7,8,9,10,11,,,14,,,1,2,6,5,3,5,4,3,3,4,2,4,6,6,5
4708,1,1,3,98.210.252.238,1,2,1,5,4,8,73,1,2,5,7,1,,,,,,,,8,5,7,,2,,4,,6,7,,,10,11,,,,,3,,,,,,,10,,12,13,14,,2,,,,,,,,,,,,,2,4,3,2,1,3,3,1,4,3,4,1,2,2,3,5,2,2,1,3,1,,,,4,,,,,,,,,,,,,,,,4,,,,8,,,11,,,14,,,2,3,1,4,3,3,4,2,6,3,3,3,3,6,3
4711,2,2,3,75.138.35.111,1,2,1,1,3,6,27,1,2,5,1,1,,,,,,,7,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,2,2,1,3,2,1,2,6,2,2,2,3,2,6,6,6,1,1,3,1,,,,,,,,8,,,11,,,14,,,,,,,,,,8,,,11,,,14,,,1,1,6,6,1,1,3,2,6,3,2,6,2,2,6
4712,1,2,1,73.72.1.42,1,2,1,14,2,4,60,1,2,5,4,1,,,,,,,,8,5,7,1,2,,,,6,7,,,10,11,,,1,,,,,,,,,,,12,,,,2,,,,,,,,,,,,,2,4,2,1,1,3,3,2,4,3,3,2,2,2,3,6,2,2,1,1,1,,,,4,,,,,,,,,13,,,,1,,,4,,,,8,,10,11,,,14,,,2,3,0,3,4,4,4,2,3,2,3,2,1,3,5
4717,2,2,3,162.203.211.6,1,2,1,1,3,6,37,1,2,5,6,1,,,,,,,,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,3,1,3,3,3,1,1,2,6,2,1,2,6,2,2,6,6,1,1,1,1,,,,4,,6,,,,,11,12,,,,,,,,4,,6,,,,10,,12,,,,,3,1,7,4,2,2,4,2,2,4,2,3,2,3,4
4718,2,2,1,172.56.27.202,1,2,1,10,3,6,32,1,2,4,5,1,,,,,,,,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,6,1,,,,,,1,3,2,1,2,2,3,1,2,2,2,2,2,2,5,5,5,3,3,3,3,,,,4,,6,,,,10,,,,14,,,,,,,,6,,,,10,,,,14,,,1,1,6,5,3,5,5,1,3,6,4,2,2,3,6
4720,1,2,1,99.128.4.54,1,2,1,10,3,6,44,1,2,5,3,1,,,,,,,,8,5,7,,2,,,,6,,,,,,,,,,,,,,,,,,,,13,14,,2,,,,,,,,,,,,,2,3,3,1,1,2,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,,,,4,,6,,,,10,11,12,,14,,,,2,,4,,6,,,,10,,12,,14,,,3,3,8,2,1,3,3,1,1,2,2,1,2,2,2
4727,2,2,1,66.87.135.102,1,2,1,29,4,8,28,1,2,4,1,1,,,,,,,,8,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,6,1,,,,,,2,3,4,1,2,2,2,3,3,2,2,3,2,2,5,5,5,1,1,1,1,1,,,4,,,,,,10,,,13,14,,,,,,,,,,8,,10,,,,14,,,3,2,6,3,4,4,4,2,2,2,5,4,3,2,4
4731,2,2,3,174.204.0.91,1,2,1,21,3,6,33,1,2,4,5,1,,,,,,,,8,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,2,1,3,1,1,1,6,2,6,6,2,2,2,6,4,6,6,3,3,3,3,,,,,,,,,,,,,,14,,,,,,4,,,,,,,,,,,,,3,1,8,3,4,4,3,2,3,3,4,2,2,3,5
4736,2,1,1,63.146.62.219,1,1,2,51,4,7,36,1,2,6,1,1,,,,,,,,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,5,2,1,1,1,2,1,,3,4,5,6,7,,9,10,11,12,,14,15,,1,,3,4,5,6,,8,9,10,,12,13,14,,,3,3,8,3,1,1,2,2,1,1,1,1,1,1,2
4740,2,2,3,107.77.205.65,1,2,1,38,4,8,30,1,2,4,2,1,,,,,,,7,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,,,,,,6,,,,,,,,,,,,,,,,6,,,,,,,,14,,,1,1,10,3,3,3,2,1,2,2,2,3,2,3,2
4741,2,1,2,70.125.29.83,1,1,1,10,3,5,25,1,2,4,3,1,,,,,,,,8,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,3,,,,7,8,9,10,,,,14,,,,,3,,5,,,8,9,,11,12,13,14,,,1,1,9,1,1,1,2,2,1,2,1,1,2,2,1
4744,1,1,2,108.255.78.6,1,2,1,5,4,8,56,1,2,5,7,1,,,,,,,,8,6,1,,2,3,,,6,,,9,,11,,,1,,,,,,,,,,,,13,,,1,,,,,,6,,,,,5,,1,4,4,1,1,3,3,1,6,3,3,1,2,2,6,6,6,2,1,3,3,,,,4,,,,,,,,,,,,,,,,,,6,,8,,,,,,,,,1,2,0,5,6,3,5,1,6,6,6,6,6,4,6
4745,2,2,2,96.39.196.35,1,1,1,48,4,7,46,1,2,4,2,1,,,,,,,,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,,5,6,7,8,9,10,11,12,,14,,,1,2,3,,5,6,7,8,9,10,11,12,,14,,,3,3,10,2,2,2,2,1,2,2,1,1,1,1,2
4746,2,1,1,184.98.170.9,1,2,1,3,4,8,26,1,2,4,5,1,,,,,,,,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,1,4,1,1,1,1,3,1,1,1,3,3,2,2,2,2,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,,14,,,1,2,3,,5,6,7,8,9,10,11,,,14,,,1,1,10,1,1,1,4,1,1,2,1,1,1,1,1
4748,1,2,2,98.3.45.102,1,2,1,33,1,2,36,1,2,6,1,1,,,,,,,,8,5,2,,,,,,6,,8,,,,,,1,,,,,,,,9,,11,,,,,1,1,,,,,,,,,,,6,2,2,3,2,3,2,2,2,2,3,2,6,1,6,6,6,6,2,3,1,3,,,,4,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,1,1,6,3,3,2,3,2,6,3,2,2,1,1,3
4749,2,1,2,66.87.3.198,1,1,1,11,3,5,27,1,2,5,1,1,,,,,,,,8,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,6,1,1,1,1,3,1,1,1,3,2,1,1,1,1,4,1,2,1,1,1,1,,,,4,,6,,8,,10,,12,,,15,,,,3,,,6,7,8,,,11,12,,14,,,1,1,10,3,3,5,2,2,2,2,3,1,3,3,4
4751,2,1,2,67.166.41.26,1,2,1,6,4,8,32,2,2,4,1,2,,,,,,,,8,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,5,,,,,4,,,2,1,4,2,1,1,1,3,1,1,1,2,2,2,1,1,4,1,2,2,1,,,3,,5,,,,9,,,,,14,,,,,,4,,,,,,,,,13,,15,,1,1,10,1,1,5,1,1,1,1,1,1,1,1,1
4760,1,1,3,172.58.32.160,1,2,1,5,4,8,35,1,2,5,1,1,,,,,,,,8,6,8,,2,,,,6,,,,,,,,1,,,,,,,,,,,,13,14,,1,,,,,,6,,,,4,5,,2,4,2,1,4,3,4,1,3,4,4,1,6,6,3,5,5,2,1,3,1,,,,4,,,,,,10,,,,,,,,,,4,,,,,,10,,,,,,,3,3,0,4,4,4,4,1,5,3,3,6,2,2,5
4762,2,2,2,68.0.149.70,1,1,1,3,4,7,61,1,2,5,7,1,,,,,,,,8,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,2,1,3,1,2,4,1,6,3,3,1,2,3,3,2,1,2,1,3,2,,,,4,,,,,,,,,,,,,,,3,,,6,,8,,,,,,14,,,3,2,2,5,5,5,5,3,3,3,5,3,1,3,4
4765,2,2,1,73.204.145.99,1,2,1,10,3,6,60,1,2,4,1,1,,,,,,6,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,3,3,2,2,2,2,2,2,2,2,2,3,4,2,4,2,3,3,3,3,,,,4,,,,,,10,,12,,,,,,,,4,,,,,,,,,13,,,,2,2,4,4,4,1,3,2,2,4,2,5,2,2,2
4767,1,1,2,130.199.3.165,1,2,1,33,1,2,40,1,2,6,1,1,,,,,,,,8,5,5,1,2,,,,,7,,,,,,,,,,4,,,,,,,,,,14,,2,,,,,,,,,,,,,2,2,2,1,1,2,1,2,2,2,3,1,2,3,2,3,2,2,1,1,3,,,,,,,,8,,10,,,,,,,,,,4,5,,,,,,,,,,,,1,1,7,2,2,3,2,3,2,2,2,3,3,2,2
4768,1,1,2,76.19.82.63,1,2,1,46,1,2,69,1,2,5,1,1,,,,,,,,8,4,1,1,2,,,,6,7,,9,10,11,,,1,,,,,,,,,,11,12,13,14,,2,,,,,,,,,,,,,1,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,6,,,,10,,,,14,,,,,,,5,,,,,,,,,,,,1,3,10,2,2,2,2,1,2,2,2,2,2,2,2
4769,2,1,3,8.25.104.5,1,2,1,44,3,6,41,1,2,5,2,1,,,,,,,,8,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,,,6,7,8,9,10,11,12,,14,,,1,2,3,,5,6,7,8,9,10,11,12,,14,,,1,1,10,1,1,1,1,1,3,4,1,1,1,1,1
4771,2,2,2,69.133.146.231,1,2,1,34,3,6,28,1,2,5,1,1,,,,,,,,8,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,1,2,1,3,1,1,2,2,1,1,2,2,2,2,3,2,1,1,1,1,,,,4,5,6,,8,9,10,,12,,14,15,,,2,,,,6,7,8,9,,11,12,,,,,1,3,10,3,2,2,1,1,1,2,1,1,1,1,3
4773,2,2,2,99.36.125.54,1,2,1,23,2,4,26,1,2,4,4,1,,,,,,,,8,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,2,4,1,3,2,1,4,2,2,2,6,2,6,6,6,6,3,3,3,3,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,16,3,3,8,5,6,6,3,3,6,3,6,6,2,2,6
4774,2,2,1,216.249.200.22,1,2,1,42,2,4,22,1,2,5,1,1,,,,,,,7,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,2,1,1,1,2,2,1,3,3,2,1,2,3,2,3,2,1,1,1,1,,,,,,6,,8,,10,,12,,14,,,,2,3,4,,6,7,,9,,,12,,,,,1,1,8,2,3,3,2,1,1,1,3,2,1,1,1
4778,1,1,2,75.115.183.196,1,2,1,10,3,6,73,1,2,6,3,1,,,,,,,,8,4,7,,,3,4,,6,,8,,10,11,,,1,2,3,4,5,,,8,9,10,11,12,13,14,,2,,,,,,,,,,,,,2,4,4,3,1,3,6,6,6,6,6,6,6,6,6,6,6,3,3,1,3,,,,4,,,,,,,,,,,,,,,,,,,,8,9,10,,,,,,,3,3,2,5,5,4,5,6,6,6,3,2,6,6,6
4779,1,2,1,73.88.235.17,1,2,1,43,3,6,65,1,2,6,7,1,,,,,,,,8,7,7,,2,3,4,,,,,,10,,,,1,,,4,,,,,,10,11,12,,14,,2,,,,,,,,,,,,,2,3,3,1,1,2,3,2,3,2,3,2,6,3,3,6,2,2,1,1,3,,,,4,,,,,,,,,13,,,,,,,,,,,,,10,,12,,,,,3,2,3,4,5,5,3,3,2,2,3,2,2,2,4
4782,1,1,1,162.194.106.128,1,2,1,34,3,6,40,1,2,5,1,1,,,,,,,,8,5,6,1,2,,,,6,,,,,,,,,,,,,,,,,,,12,,14,,1,,,,4,,,,,3,,,,2,3,4,3,2,2,2,3,3,2,2,3,6,2,3,5,5,2,3,3,2,,,,4,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,16,2,2,6,4,3,3,3,2,3,2,2,2,2,2,4
4786,1,2,2,98.111.248.224,1,2,1,39,1,2,57,1,2,5,3,1,,,,,,,,8,5,7,,2,3,4,5,,7,8,,,,,,1,2,3,4,,,,8,,,11,12,,14,,2,,,,,,,,,,,,,2,4,4,1,1,3,4,2,4,3,4,2,2,6,4,5,5,2,1,3,3,,,,4,,,,,,,,,,,,,,,,4,,,7,8,,10,11,,,,,,1,2,0,5,5,5,4,2,6,6,4,6,4,4,5
4788,2,1,3,50.32.161.108,1,1,1,39,1,1,25,1,2,5,1,1,,,,,,,7,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,1,4,2,3,1,1,4,4,2,2,4,3,1,4,3,5,2,3,3,1,,,,4,5,6,,,,10,11,,,14,15,,1,2,,4,,6,,8,,10,11,12,,14,,,3,3,8,3,2,3,4,3,3,2,2,3,2,2,3
4790,2,2,1,162.201.210.54,1,2,1,5,4,8,22,2,2,4,1,2,,,,,,,,8,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,3,3,1,1,2,1,1,3,3,2,2,2,2,2,2,2,1,1,1,1,,,,,,,,,,10,,12,,,,,,,,,,,,,,,,,,14,,,1,3,8,5,3,3,4,1,6,2,2,1,6,2,2
